conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,year,intensity_level,cumulative_intensity,type_of_conflict
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,2010,1,1,4
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,2011,1,1,4
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,2012,1,1,4
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR,528,,2,2016,1,1,4
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),"CNRD, FDLR, FDLR-RUD","528, 5801, 6684",,2,2019,1,1,4
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),"CNRD, FDLR, FDLR-RUD","528, 5801, 6684",,2,2020,1,1,4
375,Senegal,Government of Senegal,73,,MFDC,529,,1,1990,1,0,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,1992,1,0,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,1993,1,0,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,1995,1,0,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,1997,1,0,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,1998,1,1,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,2000,1,1,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,2001,1,1,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,2003,1,1,3
375,Senegal,Government of Senegal,73,,MFDC,529,,1,2011,1,1,3
376,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,1990,1,0,3
376,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,1991,1,0,3
377,Russia (Soviet Union),Government of Russia (Soviet Union),57,,APF,331,,1,1990,1,0,3
378,Trinidad and Tobago,Government of Trinidad and Tobago,8,,Jamaat al-Muslimeen,762,,2,1990,1,0,3
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,1991,1,0,3
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,1992,1,0,3
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,1993,1,0,3
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,1994,1,0,3
379,Djibouti,Government of Djibouti,96,,FRUD-C,531,,2,1999,1,0,3
380,Georgia,Government of Georgia,63,,National Guard and Mkhedrioni,332,,2,1991,1,0,3
380,Georgia,Government of Georgia,63,,Zviadists,333,,2,1992,1,0,3
380,Georgia,Government of Georgia,63,,Zviadists,333,,2,1993,1,0,3
381,Haiti,Government of Haiti,6,,Military faction (forces of Himmler Rebu and Guy Francois),763,,2,1989,1,0,3
381,Haiti,Government of Haiti,6,,Military faction (forces of Raol Cédras),764,,2,1991,1,0,3
381,Haiti,Government of Haiti,6,,"FLRN, OP Lavalas","765, 766",,2,2004,1,0,3
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,1991,1,0,4
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,1992,1,0,4
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,1993,1,1,4
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,1994,1,1,4
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,1995,2,1,4
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,1996,1,1,4
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","532, 533, 534","Government of Guinea, Government of Nigeria",2,1997,1,1,4
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","532, 533, 534","Government of Guinea, Government of Nigeria",2,1998,2,1,4
382,Sierra Leone,Government of Sierra Leone,80,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria","AFRC, RUF","532, 533",,2,1999,2,1,4
382,Sierra Leone,Government of Sierra Leone,80,Government of United Kingdom,"RUF, WSB","532, 535",,2,2000,1,1,4
382,Sierra Leone,Government of Sierra Leone,80,,RUF,532,,2,2001,1,1,3
383,Turkey,Government of Turkey,115,,DHKP-C,334,,2,1991,1,0,3
383,Turkey,Government of Turkey,115,,DHKP-C,334,,2,1992,1,0,3
383,Turkey,Government of Turkey,115,,DHKP-C,334,,2,1993,1,0,3
383,Turkey,Government of Turkey,115,,TKP-ML,8179,,2,2000,1,0,3
383,Turkey,Government of Turkey,115,,MKP,335,,2,2005,1,0,3
383,Turkey,Government of Turkey,115,,"TAK, Yurtta Sulh Konseyi","2034, 6689",,2,2016,1,0,3
384,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,Republic of Slovenia,336,,1,1991,1,0,3
385,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,"Croatian irregulars, Republic of Croatia","337, 370",,1,1991,2,1,3
385,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,Republic of Croatia,337,,1,1992,1,1,3
386,Algeria,Government of Algeria,109,,Takfir wa'l Hijra,536,,2,1991,1,0,3
386,Algeria,Government of Algeria,109,,AIS,537,,2,1992,1,0,3
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,1993,1,1,3
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,1994,2,1,3
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,1995,2,1,3
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,1996,2,1,3
386,Algeria,Government of Algeria,109,,"AIS, GIA","537, 538",,2,1997,2,1,3
386,Algeria,Government of Algeria,109,,GIA,538,,2,1998,2,1,3
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,1999,2,1,3
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,2000,1,1,3
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,2001,1,1,3
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,2002,1,1,3
386,Algeria,Government of Algeria,109,,"AQIM, GIA","538, 539",,2,2003,1,1,3
386,Algeria,Government of Algeria,109,"Government of Chad, Government of Mali, Government of Niger",AQIM,539,,2,2004,1,1,4
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2005,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2006,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2007,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2008,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2009,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2010,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2011,1,1,3
386,Algeria,Government of Algeria,109,,"AQIM, MUJAO","1161, 539",,2,2012,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2013,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2014,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2015,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2016,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2017,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2018,1,1,3
386,Algeria,Government of Algeria,109,,AQIM,539,,2,2020,1,1,3
387,Angola,Government of Angola,99,,FLEC-R,540,,1,1991,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,1992,1,0,3
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","540, 541",,1,1994,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,1995,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,1996,1,0,3
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","540, 541",,1,1997,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,1998,1,0,3
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","540, 541",,1,2002,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,2003,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,2004,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,2007,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,2009,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,2016,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,2017,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,2019,1,0,3
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,2020,1,0,3
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,1991,1,0,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,1992,2,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,1993,2,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,,1,1994,2,1,3
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,1997,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,1998,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,2005,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,2008,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,2012,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,2014,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,2015,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,2016,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,2017,1,1,4
388,Azerbaijan,Government of Azerbaijan,64,Government of Turkey,Republic of Artsakh,338,Government of Armenia,1,2020,2,1,4
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,2021,1,1,4
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","339, 371",Government of Serbia (Yugoslavia),1,1992,2,1,4
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","339, 371",Government of Serbia (Yugoslavia),1,1993,2,1,4
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","339, 371",,1,1994,2,1,3
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","339, 371",,1,1995,2,1,3
390,Croatia,Government of Croatia,48,,"Serbian irregulars, Serbian Republic of Krajina","340, 371",Government of Serbia (Yugoslavia),1,1992,2,1,4
390,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,Government of Serbia (Yugoslavia),1,1993,1,1,4
390,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,,1,1995,1,1,3
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,1993,1,0,3
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,1994,1,0,3
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,1995,1,0,3
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,1996,1,0,3
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,1997,1,0,3
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,1998,1,0,3
391,Egypt,Government of Egypt,117,,Ansar Bayt al-Maqdis,4319,,2,2014,1,0,3
391,Egypt,Government of Egypt,117,,"Harakit Sawa'id Misr, Jama'at Ansar al-Islam","6616, 6844",,2,2017,1,1,3
391,Egypt,Government of Egypt,117,,Harakit Sawa'id Misr,6616,,2,2018,1,1,3
391,Egypt,Government of Egypt,117,,Harakit Sawa'id Misr,6616,,2,2019,1,1,3
392,Georgia,Government of Georgia,63,,Republic of Abkhazia,342,,1,1992,1,0,3
392,Georgia,Government of Georgia,63,,Republic of Abkhazia,342,,1,1993,2,1,3
393,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,,1,1992,1,0,3
393,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,,1,2004,1,0,3
393,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,Government of Russia (Soviet Union),1,2008,1,0,4
394,Moldova,Government of Moldova,55,,PMR,344,,1,1992,1,0,3
395,Tajikistan,Government of Tajikistan,131,Government of Uzbekistan,"PFT, UTO","1186, 345",Government of Uzbekistan,2,1992,2,1,4
395,Tajikistan,Government of Tajikistan,131,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,345,,2,1993,2,1,4
395,Tajikistan,Government of Tajikistan,131,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,345,,2,1994,1,1,4
395,Tajikistan,Government of Tajikistan,131,Government of Russia (Soviet Union),UTO,345,,2,1995,1,1,4
395,Tajikistan,Government of Tajikistan,131,Government of Russia (Soviet Union),UTO,345,,2,1996,2,1,4
395,Tajikistan,Government of Tajikistan,131,,Forces of Khudoberdiyev,346,,2,1997,1,1,3
395,Tajikistan,Government of Tajikistan,131,,"Forces of Khudoberdiyev, UTO","345, 346",,2,1998,1,1,3
395,Tajikistan,Government of Tajikistan,131,,Forces of Mullo Abdullo,1216,,2,2000,1,1,3
395,Tajikistan,Government of Tajikistan,131,,"Forces of Mullo Abdullo, IMU","1216, 359",,2,2010,1,1,3
395,Tajikistan,Government of Tajikistan,131,,IMU,359,,2,2011,1,1,3
396,Azerbaijan,Government of Azerbaijan,64,,Military faction (forces of Suret Husseinov),347,,2,1993,1,0,3
396,Azerbaijan,Government of Azerbaijan,64,,OPON Forces,348,,2,1995,1,0,3
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,1993,1,0,3
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,1994,1,0,3
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,1995,1,1,3
398,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Croatian Republic of Bosnia-Herzegovina,350,,1,1992,1,0,3
398,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina","350, 370",Government of Croatia,1,1993,2,1,4
398,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian irregulars, Croatian Republic of Bosnia-Herzegovina","350, 370",,1,1994,1,1,3
399,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Parliamentary Forces,351,,2,1993,1,0,3
400,Mexico,Government of Mexico,10,,EZLN,767,,2,1994,1,0,3
400,Mexico,Government of Mexico,10,,EPR,768,,2,1996,1,0,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,1994,1,0,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,1995,2,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,1996,2,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,1999,2,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,2000,2,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,2001,1,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,2002,2,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,2003,1,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,2004,2,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,2005,1,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,2006,1,1,3
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,2007,1,1,3
402,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Democratic Republic of Yemen,353,,1,1994,2,1,3
403,"Ecuador, Peru",Government of Ecuador,20,,Government of Peru,21,,1,1995,1,0,2
404,Pakistan,Government of Pakistan,142,,MQM,354,,2,1990,1,0,3
404,Pakistan,Government of Pakistan,142,,MQM,354,,2,1994,1,0,3
404,Pakistan,Government of Pakistan,142,,MQM,354,,2,1995,1,0,3
404,Pakistan,Government of Pakistan,142,,MQM,354,,2,1996,1,0,3
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,2007,1,0,3
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,2008,2,1,3
404,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","356, 399",,2,2009,2,1,3
404,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","356, 399",,2,2010,2,1,3
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,2011,2,1,3
404,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP, TTP - TA","1101, 356, 399",,2,2012,2,1,3
404,Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","356, 399",,2,2013,2,1,3
404,Pakistan,Government of Pakistan,142,,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP","356, 359, 399, 5928",,2,2014,2,1,3
404,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,2015,2,1,4
404,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,2016,1,1,4
404,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,2017,1,1,4
404,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,2018,1,1,4
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,2019,1,1,3
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,2020,1,1,3
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,2021,1,1,3
405,"Cameroon, Nigeria",Government of Cameroon,83,,Government of Nigeria,84,,1,1996,1,0,2
406,Niger,Government of Niger,75,,FDR,543,,1,1995,1,0,3
407,Comoros,Government of Comoros,107,,MPA/Republic of Anjouan,544,,1,1997,1,0,3
408,Congo,Government of Congo,88,,Ninjas,546,,2,1993,1,0,3
408,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cobras, Cocoyes","545, 547","Government of Angola, Government of Chad",2,1997,2,1,4
408,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","546, 547, 548",,2,1998,2,1,4
408,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cocoyes, Ntsiloulous","547, 548",,2,1999,1,1,4
408,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,2002,1,1,4
408,Congo,Government of Congo,88,,Ntsiloulous,548,,2,2016,1,1,3
409,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,1998,2,1,2
409,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,1999,2,1,2
409,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,2000,2,1,2
409,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,2016,1,1,2
410,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,1998,1,0,4
410,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,1999,1,0,4
411,Lesotho,Government of Lesotho,104,"Government of Botswana, Government of South Africa",Military faction (Lesotho),550,,2,1998,1,0,4
412,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,,1,1998,2,1,3
412,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",1,1999,2,1,4
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,1977,1,0,3
